label,eiaid,name,utility,source,zipcode,state,latitude,longitude,notes
5af5d9865457a33841618be7,40228,R-TOU Residential Time-of-Use Single Phase,Rappahannock Electric Coop,http://www.myrec.coop/content-documents/ScheduleA-1-TOU_000.pdf,22610,VA,38.8187,-78.2757,"Applicable to customers otherwise served under Schedule A-1. This rate shall be
limited to the availability of appropriate meters, and may be limited further by the
saturation and/or impact on the Cooperative&#65533;s electric system of members utilizing this
rate schedule in a general area. Net Metering customers are not eligible for this rate."
5af5dae05457a37e2e618be8,40228,R-TOU Residential Time-of-Use-Multi Phase,Rappahannock Electric Coop,http://www.myrec.coop/content-documents/ScheduleA-1-TOU_000.pdf,22610,VA,38.8187,-78.2757,"Applicable to customers otherwise served under Schedule A-1. This rate shall be
limited to the availability of appropriate meters, and may be limited further by the
saturation and/or impact on the Cooperative&#65533;s electric system of members utilizing this
rate schedule in a general area. Net Metering customers are not eligible for this rate."
5af5dbb05457a32733618be7,40228,74 - County and Municipal Service Single Phase,Rappahannock Electric Coop,http://www.myrec.coop/content-documents/UPDATED_Schedule74_2018.pdf,22610,VA,38.8187,-78.2757,"Available in all territory served by the Cooperative, subject to the Terms and Conditions of
the Cooperative on file with the Virginia State Corporation Commission."
5af5dc6a5457a33841618be8,40228,74 - County and Municipal Service Multi-Phase,Rappahannock Electric Coop,http://www.myrec.coop/content-documents/UPDATED_Schedule74_2018.pdf,22610,VA,38.8187,-78.2757,"Available in all territory served by the Cooperative, subject to the Terms and Conditions of
the Cooperative on file with the Virginia State Corporation Commission."
5b0453955457a3017a0b0e3b,3916,Small General Service CS-14: Rate 30,Cobb Electric Membership Corp,https://cobbemc.com/sites/cobbemc/files/Current%20Site%20PDFs/Rates-Business/2018/Rate-Schedule-CS-14-Rate-30-01012018.pdf,30068,GA,33.9679,-84.4385,"Applicable for all churches, and single-phase schools, public buildings and commercial use supplied through one (1) meter. The capacity of individual motors served under this schedule shall not exceed seven and one-half (7.5) horsepower without consent from the Corporation."
5b0454d05457a3017a0b0e3c,3916,Large General Service CS-14A: Rate 40,Cobb Electric Membership Corp,https://cobbemc.com/sites/cobbemc/files/Current%20Site%20PDFs/Rates-Business/2018/Rate-Schedule-CS-14A-Rate-40-01012018.pdf,30068,GA,33.9679,-84.4385,"Applicable for all multi-phase service at one standard secondary voltage required on member's premises, delivered at one point and metered at or compensated to that voltage. The capacity of individual motors served under this schedule shall not exceed twenty (20) horsepower without consent from the Corporation."
5b0455cf5457a3c34c0b0e3a,3916,Small General Service CS-14-TOU: Rate 14T,Cobb Electric Membership Corp,https://cobbemc.com/sites/cobbemc/files/Current%20Site%20PDFs/Rates-Business/2018/Rate-Schedule-CS-14-TOU-Rate-14T-01012018.pdf,30068,GA,33.9679,-84.4385,"Applicable for all churches and single-phase schools, public buildings and commercial use supplied through one (1) meter. The capacity of individual motors served under this scheduleshall not exceed seven and one-half (7.5) horsepower without consent from the Corporation."
5b0da1cb5457a3210e733305,15263,Church and School Heating Service (CSH),The Potomac Edison Co (West Virginia),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/west-virginia/tariffs/WVPERetailTariff.pdf,21550,MD,39.4339,-79.3167,"AVAILABLE for electric heating service in a school, church, or public library, where electricity is used as the
sole means of such heating, subject to the definition and conditions stated herein. This schedule is closed
except to customers transferred from Rate Schedule ""C-A"" on July 1, 2000."
5b0da25b5457a3f407733305,15263,General Service (greater than 10 kW) (E),The Potomac Edison Co (West Virginia),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/west-virginia/tariffs/WVPERetailTariff.pdf,21550,MD,39.4339,-79.3167,"AVAILABLE at a single place of use for any purpose, except that Service shall not be available for Standby or Maintenance Service such as that required for Alternative Generation Facilities. This schedule is NOT available to Customers in the territory formerly served by Shenandoah Valley Electric Cooperative.

VOLTAGE DISCOUNT:
When service is furnished at a voltage greater than 2,000 volts, a voltage discount of $0.25 per kilowatt of demand will be applied to all kilowatts of demand, but in no case will the amount of the minimum bill be hereby reduced."
5b0da3485457a3880c733306,15263,Light and Power Service - High Load Factor (PH),The Potomac Edison Co (West Virginia),https://www.firstenergycorp.com/content/dam/customer/Customer%20Choice/Files/west-virginia/tariffs/WVPERetailTariff.pdf,21550,MD,39.4339,-79.3167,"AVAILABLE at a single place of use for any purpose when all deliveries are at the standard distribution voltage of the immediate area as designated by Company but not less than 1,000 volts, and through one metering point, except that Service shall not be available for Standby or Maintenance Service such as that required for Alternative Generation Facilities. An Electric Service Agreement shall be executed. This schedule is NOT available to Customers in the territory formerly served by Shenandoah Valley Electric Cooperative.

OFF-PEAK SERVICE:
Customer may contract for off-peak service for a demand in excess of the on-peak demand by not less than fifty (50) kilowatts. The billing demand will be the higher of: (1) the maximum on-peak demand plus twenty-five (25) kilowatts; or (2) the maximum on-peak demand plus 25% of the maximum fifteen-minute off-peak demand over such on-peak demand. On-peak hours shall be 7:00 A.M. to 10:00 P.M. Monday through Saturday. All other hours are offpeak.

VOLTAGE DISCOUNT:
When service is furnished at a voltage greater than 15,000 volts, a voltage discount of $0.25 per kilowatt of demand will be applied to all kilowatts of demand, but in no case will the amount of the minimum bill be hereby reduced."
5b1172445457a30553733307,16865,Small Commercial Service (Schedule SC-20) Single Phase,Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/Small-Commercial-Rate-20.pdf,30506,GA,34.3562,-83.8882,Applicable to all commercial service and public buildings requiring single-phase service. Applicable to electric service of 200 amps or less where the Consumer's service characteristics do not necessitate multi-phase service and where multi-phase service is provided but not at the request of the Consumer. Applicable to multi-phase churches and for use incidental thereto.
5b1172ed5457a3d742733305,16865,Small Commercial Service (Schedule SC-20) Three Phase,Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/Small-Commercial-Rate-20.pdf,30506,GA,34.3562,-83.8882,Applicable to all commercial service and public buildings requiring single-phase service. Applicable to electric service of 200 amps or less where the Consumer's service characteristics do not necessitate multi-phase service and where multi-phase service is provided but not at the request of the Consumer. Applicable to multi-phase churches and for use incidental thereto.
5b1173b65457a3ad76733305,16865,Small Commercial Service (Schedule SCD-12),Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/Small-Commercial-Demand-Rate-12.pdf,30506,GA,34.3562,-83.8882,"Applicable to all commercial service and public buildings requiring three-phase service, where the electric service is 200 amps or less."
5b1174825457a3371a733306,16865,Large General Service (Schedule G-22),Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/Large-General-Service-Rate-22.pdf,30506,GA,34.3562,-83.8882,To all electric service where the Consumer's service characteristics necessitate multi-phase service or where multi-phase service is provided at the request of the Consumer.
5b1175e85457a34d7b733306,16865,School Service (Schedule SCHS-22),Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/SCHS-22-03182015.pdf,30506,GA,34.3562,-83.8882,"Available to Members of the Cooperative that meet the following requirements:
1. The load at each delivery point must be a school at a single location.
2. The meters shall be read on the same dates used for the Cooperative's wholesale billing from Oglethorpe Power Corporation (OPC).
3. The connected load must be 900 kW or greater."
5b1176805457a3f916733306,16865,Large General Service - Time of Use (Schedule TOU-LGS-8) Single Phase,Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/TOU-LGS-8.pdf,30506,GA,34.3562,-83.8882,This rate schedule is applicable to loads which qualify to receive service under the Corporation&#65533;s Rate Schedules SC and G.
5b1176f85457a3a57c733305,16865,Large General Service - Time of Use (Schedule TOU-LGS-8) Three Phase,Sawnee Electric Membership Corporation,https://file.sawnee.com/web-docs/rates/TOU-LGS-8.pdf,30506,GA,34.3562,-83.8882,This rate schedule is applicable to loads which qualify to receive service under the Corporation&#65533;s Rate Schedules SC and G.
5b1189f15457a3ad76733307,12919,Small Commerical Service,Morenci Water and Electric Co,http://www.azcc.gov/Divisions/Utilities/Tariff/Electric/The%20Morenci%20Water%20and%20Electric%20Company.pdf,85533,AZ,33.1323,-109.2462,
5b118a5b5457a34d7b733308,12919,Large Commerical Service,Morenci Water and Electric Co,http://www.azcc.gov/Divisions/Utilities/Tariff/Electric/The%20Morenci%20Water%20and%20Electric%20Company.pdf,85533,AZ,33.1323,-109.2462,
5b11b9155457a3d742733308,17833,General Power Secondary,City Utilities of Springfield,https://www.cityutilities.net/wp-content/uploads/pricing-electric-generalpower.pdf,65810,MO,37.1136,-93.2896,"Service under this rate shall be available within the corporate limits of the City of Springfield, Missouri, and the adjacent territory served by City Utilities for commercial and industrial three-phase requirements."
